x,y,z,channel,particle
43.86706869153297,-24.457718229922904,7.140619165409413,0,0
43.39920213424142,11.208880280241218,10.708504313959265,0,0
22.546689595626514,40.264586914617354,6.157991409329853,0,0
-14.458032458457776,39.352185425386125,5.805874180526608,0,0
-36.581450805807314,12.075933022381749,5.522968510856677,0,0
-43.39674544079234,-22.94956407936465,2.913500448157398,0,0
-18.645049645150454,-50.14095652474346,8.016049916603029,0,0
16.875096162499002,-47.89733837681661,3.2351707677585724,0,0
48.10404926480562,-13.568028013934128,7.688788516126058,0,0
41.894099159396106,23.997150217087963,4.984402800181788,0,0
11.090670461138599,47.025133673408114,1.863599537453493,0,0
-26.678947427168932,37.60559969852785,4.130361682472282,0,0
-44.22279585519224,4.117687240182185,-0.7037932370740024,0,0
-40.48165986795742,-33.51417237192976,0.15961392503021954,0,0
-9.069421383491335,-56.58605993347945,6.351385421353282,0,0
27.60205548788264,-45.254638203565904,-1.8719609735494935,0,0
56.80456218665486,12.833086504271312,58.21755845323363,0,0
32.329703615317,40.91559521473458,63.66261137318888,0,0
-4.1382836674192145,51.83085914890021,65.17445994749663,0,0
-32.29978690856451,26.606098944378218,62.38972186177226,0,0
-47.47986064041452,-7.443997054499362,66.33598441833864,0,0
-24.020095458924942,-39.753169615754366,60.467506423950155,0,0
12.638434963358444,-36.24055251574153,60.55739106053564,0,0
48.793201299978605,-25.970186475905116,56.465728188193644,0,0
45.693051960457986,20.609747207970067,56.001388120966766,0,0
19.44524302745251,42.66193906707643,63.34901167630503,0,0
-15.889148313972207,44.46621538861303,59.84310331026329,0,0
-38.99731823247411,17.991546299660637,61.916356941702354,0,0
-40.72245876362992,-17.284649727213445,62.84261767085742,0,0
-11.635043348052767,-38.234233602974676,57.83260045940308,0,0
21.991598636629206,-35.60870617805837,56.906826714962946,0,0
51.67211989430055,-15.207668683839916,51.85657014955522,0,0
19.383901102808718,-6.691153687938379,-0.33493214567605767,0,1
30.661861848803554,23.284802806311614,1.0806145270793084,0,1
18.35114879060226,59.50116528109869,0.4869627139893269,0,1
-18.59236406412595,55.747655694411435,8.072908849360383,0,1
-39.19993623349881,26.756063456411578,-1.8962639428341475,0,1
-30.964733733133144,-6.121871618257701,0.9672524765783224,0,1
-24.047713728052855,-40.85934530311992,0.4923956475422542,0,1
15.067453380563567,-43.59716013369193,3.2015299291104435,0,1
28.398645168632797,1.232918207443201,-6.465959640668154,0,1
36.29074647478749,36.41782793359566,-3.6798841423455513,0,1
8.411215793448418,65.43320717173714,-1.0708515433757286,0,1
-27.007803065239973,50.23889190184397,4.520230958218175,0,1
-45.112866025488344,17.72399772759469,-8.807940334838063,0,1
-32.95715314819462,-16.561116729016913,1.0979354366994052,0,1
-12.336459703548378,-48.32022562522603,-3.621607250778152,0,1
26.792375460625703,-36.01585856067843,2.3190740603038735,0,1
32.12046723963393,7.244084830346822,62.255636132295294,0,1
18.030812559402904,39.13164669176154,65.18983011331078,0,1
-15.505673279588438,57.39188421066967,59.83877961480043,0,1
-46.167201845693825,32.52230353321326,63.36275027940842,0,1
-39.5762081539359,-3.6667313758568034,61.3150518169827,0,1
-25.510555608167994,-35.32465164655687,54.43440167930418,0,1
7.554274324227906,-55.10760503505094,64.44069048801556,0,1
36.41260618497881,-28.31663321931534,61.14385245584509,0,1
26.678796326777018,13.827252494096063,59.10018997373504,0,1
8.327263676246632,41.350547819496974,60.612231699529346,0,1
-26.967252670655466,49.23674162834635,57.43984852913475,0,1
-47.70431526448649,18.5722770685363,60.534733980833636,0,1
-33.280014348086276,-12.304874315269478,55.185447998016095,0,1
-17.39744006839481,-41.23051589122235,52.75488622348114,0,1
18.385095015995276,-49.636736635117174,62.98486372105759,0,1
