NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
0,56.568737414400545,45.84166528965167,4.546606077715804,41.29505921193588,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,61.87499999999999,52.474999999999994,0.8500000000000001,-0.24324999999999997,115.475,74.15,41.275,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
1,60.94120084171893,29.824903156263805,3.32791171581097,26.49699144045283,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,65.1,57.525,0.885,-0.18524999999999997,62.0,35.5,26.5,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
2,61.955353254472655,84.506671536174,3.792882936509749,80.71378859966424,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,67.02499999999999,57.550000000000004,0.8625,-0.57275,103.45,22.700000000000003,80.725,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
3,55.99340626052658,41.5624545991534,4.965930199588687,36.59652439956472,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,62.2,51.025000000000006,0.82,0.243,96.675,60.1,36.625,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
4,64.71944346060747,48.631840210994234,5.215091965617896,43.41674824537634,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,72.425,58.7,0.8200000000000001,-1.028,80.02499999999999,36.62499999999999,43.425,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
5,55.33356499744839,29.860505368941407,4.21158179895079,25.648923569990615,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,60.8,50.75,0.835,1.2009999999999998,61.72500000000001,36.050000000000004,25.650000000000002,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
6,60.52421035573521,83.65388220984767,4.750049516850133,78.90383269299751,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,67.325,54.675,0.8125,0.373,99.525,20.6,78.9,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
7,54.358850650580855,28.042821080773674,4.078022742237208,23.96479833853647,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,59.4,50.575,0.855,-0.5032500000000001,91.875,67.95,23.95,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
8,58.63870346802253,52.642170175239876,6.578053255205655,46.06411692003422,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,68.425,50.8,0.745,-0.058249999999999996,90.625,44.52499999999999,46.1,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
9,58.886309609538486,28.69502881105458,5.913846139083887,22.78118267197069,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,66.85,52.75,0.79,-0.276,109.35,86.575,22.775,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
